,question_id,bundle_id,explanation_id,correct_answer,part,tags,deployed_at,correct_flag,question_flag
430,q473,b473,e473,b,2,24;43;181;183,1572413302111,165,218
431,q474,b474,e474,b,2,31;32;182;183,1572413303860,128,197
432,q475,b475,e475,c,2,36;37;182;181,1572413305684,256,481
433,q476,b476,e476,a,2,31;32;184;182,1572413307330,266,431
434,q477,b477,e477,b,2,44;45;183;181,1572413308941,228,322
435,q478,b478,e478,b,2,34;42;182;184,1572413310582,234,378
436,q479,b479,e479,b,2,179;24;40;182;183,1572413312266,163,179
437,q480,b480,e480,a,2,24;43;184;182,-1,111,177
438,q481,b481,e481,b,2,30;34;42;184;181,-1,190,282
439,q482,b482,e482,b,2,179;46;47;183;181,-1,413,460
440,q483,b483,e483,c,2,24;43;182;184,-1,432,769
441,q484,b484,e484,c,2,28;29;182;183,1568634726068,250,366
442,q485,b485,e485,b,2,30;34;35;184;182,-1,327,482
443,q486,b486,e486,b,2,24;26;184;181,1568634731688,218,271
444,q487,b487,e487,c,2,24;40;183;182,-1,130,185
445,q488,b488,e488,b,2,30;179;28;29;183;182,-1,251,334
446,q489,b489,e489,c,2,30;34;35;184;182,1568634742820,360,646
447,q490,b490,e490,b,2,30;34;42;182;181,1568634747387,247,368
448,q491,b491,e491,b,2,179;34;35;181;184,1568634750140,303,421
449,q492,b492,e492,b,2,24;43;184;183,1568634753051,178,214
450,q493,b493,e493,b,2,24;48;184;181,1568634755960,284,405
451,q494,b494,e494,b,2,36;37;181;183,-1,266,436
452,q495,b495,e495,c,2,30;179;28;29;184;181,1568634761925,254,343
453,q496,b496,e496,b,2,179;24;40;181;183,1568634764635,192,248
454,q497,b497,e497,b,2,28;29;183;184,1568634767501,363,493
455,q498,b498,e498,c,2,30;24;25;181;183,-1,251,435
456,q499,b499,e499,a,2,27;24;26;182;184,1568634773324,288,458
457,q500,b500,e500,b,2,24;43;184;181,1568634776187,165,240
458,q501,b501,e501,a,2,34;35;183;182,-1,224,476
459,q502,b502,e502,c,2,34;42;182;181,-1,624,1247
460,q503,b503,e503,b,2,36;37;181;183,-1,290,449
461,q504,b504,e504,b,2,24;50;182;183,-1,212,320
462,q505,b505,e505,a,2,31;32;182;181,1568634790277,134,186
463,q506,b506,e506,b,2,44;45;184;182,1568634793144,328,488
464,q507,b507,e507,c,2,27;24;41;183;181,1568634795925,644,952
465,q508,b508,e508,c,2,31;32;182;184,1568634798782,383,697
466,q509,b509,e509,a,2,31;32;182;183,1568634801761,128,175
467,q510,b510,e510,b,2,34;35;184;182,-1,238,348
468,q511,b511,e511,a,2,36;37;184;181,-1,291,484
469,q512,b512,e512,c,2,179;24;33;183;181,-1,161,197
470,q513,b513,e513,a,2,24;43;185;183,-1,164,214
471,q514,b514,e514,a,2,24;33;181;183,1572412947637,145,180
472,q515,b515,e515,c,2,24;26;184;185,-1,162,493
473,q516,b516,e516,a,2,179;44;45;183;185,1572412951307,249,282
474,q518,b518,e518,b,2,24;25;181;185,1572412952957,160,191
475,q519,b519,e519,c,2,30;36;37;181;185,1572412954761,265,366
476,q520,b520,e520,a,2,24;25;183;185,1572412956537,170,198
477,q521,b521,e521,c,2,30;24;40;185;181,1572412958253,295,486
478,q523,b523,e523,c,2,30;179;34;42;185;181,1572412959990,267,347
479,q524,b524,e524,a,2,31;32;185;181,1572412961735,135,151
480,q525,b525,e525,c,2,34;35;183;181,1572412963579,178,332
481,q526,b526,e526,b,2,28;29;183;185,1572412965252,440,824
482,q527,b527,e527,b,2,179;34;35;185;183,1572412966946,413,721
483,q528,b528,e528,b,2,30;24;40;185;183,1572412968727,197,276
484,q529,b529,e529,b,2,30;24;50;185;183,1572412970541,256,350
485,q530,b530,e530,a,2,31;32;185;183,1572412972310,226,379
486,q531,b531,e531,b,2,34;35;181;185,1572412973930,297,468
487,q532,b532,e532,b,2,24;50;184;181,1572412975753,201,277
488,q534,b534,e534,a,2,34;42;181;185,1572412977968,206,287
489,q536,b536,e536,a,2,30;179;38;39;183;181,-1,259,285
490,q537,b537,e537,b,2,24;40;185;183,-1,273,413
491,q538,b538,e538,b,2,31;32;185;183,1572412985149,156,188
492,q539,b539,e539,a,2,179;34;35;181;185,1572412987025,692,1198
493,q540,b540,e540,b,2,28;45;184;183,1572412988754,229,291
494,q541,b541,e541,b,2,30;31;32;183;181,1561366004283,181,274
495,q542,b542,e542,c,2,30;31;49;182;184,1561366006127,508,763
496,q543,b543,e543,b,2,24;50;182;183,1561366007944,151,263
497,q544,b544,e544,c,2,34;42;184;182,-1,186,246
498,q545,b545,e545,b,2,30;179;38;39;184;181,1561366011435,378,601
499,q546,b546,e546,c,2,30;34;35;183;182,1561366013309,441,600
500,q547,b547,e547,a,2,27;179;28;29;184;181,1561366015112,372,430
501,q549,b549,e549,b,2,44;45;182;181,-1,319,408
502,q550,b550,e550,a,2,24;41;181;184,1561366018785,313,470
503,q551,b551,e551,a,2,28;29;184;183,-1,209,297
504,q552,b552,e552,b,2,36;37;184;181,1561366022306,226,328
505,q553,b553,e553,b,2,24;40;181;183,1561366024096,160,224
506,q554,b554,e554,c,2,30;34;35;184;181,1561366026011,689,1161
507,q555,b555,e555,c,2,27;36;37;181;183,1561366027802,415,714
508,q556,b556,e556,c,2,30;24;40;183;184,-1,264,483
509,q557,b557,e557,a,2,38;39;181;183,-1,423,715
510,q558,b558,e558,b,2,24;40;182;184,1561366033357,117,160
511,q559,b559,e559,c,2,30;31;32;184;181,1561366035435,172,270
512,q560,b560,e560,c,2,179;34;42;183;182,-1,335,551
513,q561,b561,e561,b,2,38;39;182;181,1561366039285,550,914
514,q562,b562,e562,c,2,30;31;32;181;183,-1,208,311
515,q563,b563,e563,a,2,30;34;35;182;183,1561366042997,202,257
516,q564,b564,e564,b,2,24;43;181;182,-1,186,223
517,q565,b565,e565,b,2,36;37;184;182,1561366044861,351,550
518,q566,b566,e566,b,2,24;43;183;181,1571278719838,221,334
519,q568,b568,e568,a,2,24;25;182;183,1571278721453,144,165
520,q569,b569,e569,a,2,24;48;182;183,-1,477,613
521,q570,b570,e570,c,2,24;40;184;181,1571278724669,245,323
522,q571,b571,e571,c,2,30;24;40;183;182,-1,171,280
523,q572,b572,e572,b,2,30;31;32;184;181,-1,202,320
524,q573,b573,e573,c,2,46;47;184;182,-1,631,1045
525,q574,b574,e574,a,2,24;40;182;181,1571278731365,118,180
526,q575,b575,e575,b,2,24;41;181;184,1571278733014,278,422
527,q576,b576,e576,c,2,24;26;184;183,1571278734689,317,457
528,q577,b577,e577,b,2,179;28;29;184;181,1571278736343,308,409
529,q578,b578,e578,c,2,24;40;181;183,1571278737981,177,256
530,q579,b579,e579,c,2,28;29;184;181,-1,151,266
531,q580,b580,e580,a,2,24;25;181;183,1571278741407,305,471
532,q581,b581,e581,b,2,24;26;183;184,1571278743101,329,570
533,q582,b582,e582,c,2,34;35;181;183,-1,179,314
534,q583,b583,e583,a,2,30;44;45;182;184,1571278746539,565,956
535,q584,b584,e584,a,2,27;24;43;184;181,1571278748225,542,741
536,q585,b585,e585,c,2,24;33;183;182,-1,324,608
537,q586,b586,e586,b,2,34;42;182;181,-1,196,324
538,q587,b587,e587,c,2,36;37;181;183,-1,220,386
539,q588,b588,e588,a,2,24;25;182;183,-1,567,1687
540,q589,b589,e589,a,2,44;45;182;181,1571278756369,347,648
541,q590,b590,e590,c,2,31;37;184;182,1571278758003,523,1025
542,q591,b591,e591,b,2,28;29;183;181,1571278759693,195,291
543,q592,b592,e592,a,2,30;34;35;182;184,1571278761425,306,445
544,q593,b593,e593,c,2,31;32;182;183,1571278763083,169,242
545,q594,b594,e594,a,2,24;50;184;181,-1,400,1003
546,q595,b595,e595,c,2,27;24;25;184;181,-1,180,240
547,q596,b596,e596,b,2,24;33;183;181,1572413414525,329,445
548,q597,b597,e597,a,2,24;41;182;184,1572413416217,172,212
549,q598,b598,e598,c,2,24;48;182;183,-1,309,421
550,q599,b599,e599,a,2,24;50;184;182,1572413419553,186,252
551,q600,b600,e600,c,2,23;24;33;184;181,-1,539,818
552,q601,b601,e601,c,2,24;33;183;182,1572413422837,116,145
553,q602,b602,e602,a,2,24;40;184;181,-1,122,170
554,q603,b603,e603,a,2,24;40;184;182,-1,119,178
555,q604,b604,e604,a,2,24;25;182;181,1572413427785,183,267
556,q605,b605,e605,b,2,38;37;181;184,1572413429460,257,346
557,q606,b606,e606,a,2,36;37;184;183,1572413431193,232,380
558,q607,b607,e607,a,2,34;35;184;181,1572413432813,241,339
559,q608,b608,e608,b,2,179;44;45;181;183,-1,239,302
560,q609,b609,e609,b,2,38;39;184;181,1572413436113,265,364
561,q610,b610,e610,a,2,30;38;39;181;183,-1,222,349
562,q611,b611,e611,b,2,24;26;183;184,-1,126,162
563,q612,b612,e612,c,2,28;29;181;183,1572413441303,275,495
564,q613,b613,e613,b,2,31;32;182;184,-1,218,351
565,q614,b614,e614,c,2,24;43;184;181,-1,159,198
566,q615,b615,e615,a,2,30;31;32;183;182,1572413446293,181,260
567,q616,b616,e616,c,2,36;37;182;181,-1,247,369
568,q618,b618,e618,a,2,38;39;182;183,-1,269,418
569,q619,b619,e619,b,2,24;40;182;181,-1,144,225
570,q620,b620,e620,b,2,36;37;184;182,-1,208,314
571,q621,b621,e621,a,2,23;24;25;183;181,-1,476,717
572,q622,b622,e622,c,2,34;35;182;184,1572413456584,255,427
573,q623,b623,e623,a,2,24;41;182;183,1572413458268,312,548
574,q624,b624,e624,c,2,31;32;184;182,1572413460199,125,219
575,q625,b625,e625,b,2,34;35;184;181,-1,181,338
576,q626,b626,e626,a,2,23;24;33;183;181,-1,485,809
577,q627,b627,e627,b,2,24;26;182;184,-1,106,121
578,q628,b628,e628,a,2,179;44;45;182;183,1561367966352,194,271
579,q629,b629,e629,a,2,28;29;184;182,1561367968182,369,644
580,q630,b630,e630,c,2,28;29;184;181,-1,184,302
581,q631,b631,e631,a,2,24;26;183;182,1561367972002,170,264
582,q632,b632,e632,b,2,24;41;184;181,1561367973886,231,320
583,q633,b633,e633,c,2,30;28;29;184;182,-1,429,726
584,q634,b634,e634,a,2,38;39;182;181,1561367977609,347,549
585,q635,b635,e635,b,2,30;44;45;181;184,-1,270,384
586,q636,b636,e636,c,2,31;32;184;183,1561367981251,125,167
587,q637,b637,e637,a,2,30;34;35;181;183,1561367983055,241,355
588,q638,b638,e638,b,2,34;42;184;181,1561367984879,260,371
589,q639,b639,e639,b,2,51;24;33;181;183,1561367987130,921,1328
590,q640,b640,e640,a,2,24;26;183;184,1561367989008,228,337
591,q641,b641,e641,a,2,44;45;181;183,1561367990914,250,402
592,q642,b642,e642,c,2,30;179;31;32;182;184,1561367992689,175,244
593,q643,b643,e643,c,2,28;37;184;181,-1,295,518
594,q644,b644,e644,a,2,24;25;183;182,1561367996662,218,365
595,q645,b645,e645,a,2,34;32;182;181,1561367998583,281,435
596,q646,b646,e646,a,2,28;37;181;183,1561368000424,332,577
597,q647,b647,e647,c,2,27;46;47;183;182,-1,401,578
598,q648,b648,e648,c,2,30;44;45;182;181,1561368004065,205,324
599,q649,b649,e649,a,2,31;32;184;182,-1,143,189
600,q650,b650,e650,b,2,179;24;48;183;181,1561368008093,229,278
601,q651,b651,e651,a,2,31;32;182;184,1561368010072,217,384
602,q652,b652,e652,c,2,31;32;182;183,-1,507,1167
603,q653,b653,e653,a,2,24;40;184;181,1561368014034,96,134
604,q654,b654,e654,b,2,23;24;25;183;181,1553248600985,243,302
605,q655,b655,e655,a,2,30;24;26;182;183,1553248602643,481,655
606,q656,b656,e656,b,2,23;24;25;184;183,1553248604315,202,241
607,q657,b657,e657,a,2,27;179;28;45;181;182,1553248605927,254,315
608,q658,b658,e658,a,2,30;179;31;32;181;183,1553248607606,225,289
609,q659,b659,e659,b,2,23;24;33;182;184,1553248609239,217,274
610,q660,b660,e660,b,2,30;179;34;35;183;182,1553248610800,218,265
611,q661,b661,e661,c,2,30;28;49;181;182,1553248612510,733,1091
612,q662,b662,e662,c,2,23;24;33;181;183,1553248614060,303,415
613,q663,b663,e663,b,2,36;37;183;182,1553248615904,277,368
614,q664,b664,e664,a,2,38;39;182;181,1553248617508,219,327
615,q665,b665,e665,b,2,24;26;181;183,1553248619265,118,142
616,q666,b666,e666,a,2,24;40;182;181,-1,507,1711
617,q667,b667,e667,c,2,38;37;182;181,1553248623142,208,302
618,q668,b668,e668,c,2,30;24;40;183;181,1553248625265,142,192
619,q669,b669,e669,c,2,24;41;183;182,-1,372,734
620,q670,b670,e670,a,2,179;34;42;182;183,-1,209,275
621,q671,b671,e671,a,2,30;34;35;182;183,-1,205,247
622,q672,b672,e672,c,2,24;40;182;183,-1,224,398
623,q673,b673,e673,a,2,30;36;32;183;182,-1,239,361
624,q674,b674,e674,c,2,30;31;32;181;182,-1,161,236
625,q676,b676,e676,c,2,31;32;182;183,1553248638345,434,711
626,q677,b677,e677,b,2,31;32;181;182,-1,145,202
627,q678,b678,e678,b,2,38;37;182;183,1553248641697,206,300
628,q679,b679,e679,a,2,28;29;183;181,-1,269,354
629,q680,b680,e680,a,2,24;33;182;184,-1,157,186
630,q681,b681,e681,a,2,24;26;182;183,1514563159987,125,162
631,q682,b682,e682,c,2,31;32;184;182,1514563162402,121,161
632,q683,b683,e683,b,2,38;39;184;181,-1,217,254
633,q684,b684,e684,b,2,24;50;183;182,1514563167226,393,571
634,q685,b685,e685,c,2,23;24;25;184;181,1514563169774,262,372
635,q686,b686,e686,b,2,30;179;38;39;184;182,1514563172005,296,402
636,q687,b687,e687,c,2,24;43;182;181,1514563174230,159,295
637,q688,b688,e688,a,2,31;32;181;184,-1,193,283
638,q689,b689,e689,a,2,38;39;184;183,-1,335,526
639,q690,b690,e690,a,2,31;32;184;181,-1,133,208
640,q691,b691,e691,c,2,24;50;181;183,1514563183486,233,437
641,q692,b692,e692,c,2,179;44;45;184;181,1514563185784,496,901
642,q693,b693,e693,a,2,34;35;181;183,-1,184,257
643,q694,b694,e694,b,2,30;31;42;183;184,-1,397,664
644,q695,b695,e695,a,2,30;28;29;181;183,1514563193424,266,357
645,q696,b696,e696,c,2,27;44;45;182;184,-1,767,1425
646,q698,b698,e698,b,2,30;24;25;183;182,1514563198155,325,533
647,q699,b699,e699,a,2,30;28;37;182;181,-1,341,517
648,q701,b701,e701,a,2,44;45;182;183,-1,246,348
649,q703,b703,e703,a,2,38;39;184;182,1514563205139,287,493
650,q704,b704,e704,b,2,38;39;183;181,-1,357,473
651,q705,b705,e705,a,2,24;40;182;184,1514563210364,202,381
652,q706,b706,e706,a,2,24;26;182;183,1514563212726,314,442
653,q707,b707,e707,a,2,179;28;29;184;182,-1,302,420
654,q708,b708,e708,a,2,28;29;184;181,1514563220471,222,338
655,q709,b709,e709,c,2,179;24;25;183;181,-1,145,178
656,q710,b710,e710,a,2,179;28;29;183;184,1564125664465,270,383
657,q711,b711,e711,a,2,24;50;185;183,-1,261,446
658,q712,b712,e712,c,2,23;24;25;181;183,-1,382,482
659,q713,b713,e713,b,2,38;39;184;185,1564125671366,256,342
660,q714,b714,e714,a,2,30;24;33;183;185,1564125673683,313,404
661,q715,b715,e715,c,2,30;34;35;181;185,-1,188,305
662,q716,b716,e716,b,2,24;26;184;185,1564125678022,140,166
663,q717,b717,e717,a,2,30;31;32;184;183,1564125680282,184,321
664,q718,b718,e718,c,2,31;32;183;185,1564125682982,193,300
665,q719,b719,e719,b,2,44;45;181;185,-1,221,250
666,q720,b720,e720,a,2,28;29;181;183,1564125687534,227,350
667,q721,b721,e721,c,2,179;34;42;185;181,1564125690002,234,510
668,q722,b722,e722,a,2,51;24;33;185;181,1564125692397,818,1348
669,q723,b723,e723,a,2,24;41;183;181,-1,196,240
670,q724,b724,e724,a,2,31;42;183;185,-1,328,696
671,q725,b725,e725,a,2,31;32;185;183,-1,437,835
672,q726,b726,e726,a,2,46;47;185;183,1564125702466,557,823
673,q727,b727,e727,a,2,24;26;185;183,1564125704920,174,220
674,q728,b728,e728,b,2,44;45;183;185,-1,242,304
675,q729,b729,e729,b,2,27;36;37;183;181,1564125709268,572,761
676,q730,b730,e730,a,2,28;29;181;185,-1,468,690
677,q731,b731,e731,b,2,24;43;185;184,1564125714419,209,322
678,q732,b732,e732,c,2,36;37;181;185,-1,484,1242
679,q733,b733,e733,c,2,31;32;184;183,-1,158,240
680,q734,b734,e734,a,2,44;45;183;181,1564125721710,240,318
681,q735,b735,e735,b,2,38;39;185;183,1564125723964,402,622
682,q736,b736,e736,a,2,24;40;184;183,1564125726219,240,459
683,q737,b737,e737,c,2,27;179;44;45;184;185,-1,329,436
684,q738,b738,e738,c,2,30;34;35;184;183,-1,238,331
685,q739,b739,e739,a,2,30;24;25;182;181,1514563291792,597,1636
686,q740,b740,e740,b,2,24;43;182;181,1514563293976,512,776
687,q741,b741,e741,b,2,27;38;39;183;182,1514563296176,273,348
688,q742,b742,e742,b,2,30;24;45;183;184,-1,316,503
689,q743,b743,e743,b,2,24;33;182;181,1514563300609,319,394
690,q744,b744,e744,c,2,31;32;183;182,1514563302962,244,429
691,q745,b745,e745,a,2,27;24;43;182;181,1514563305234,377,518
692,q747,b747,e747,c,2,24;26;181;182,1514563307630,103,162
693,q748,b748,e748,a,2,38;39;181;182,-1,248,438
694,q749,b749,e749,a,2,24;41;183;184,1514563311912,639,1097
695,q750,b750,e750,a,2,31;32;183;182,1514563314253,363,680
696,q751,b751,e751,a,2,46;47;182;181,1514563316410,343,535
697,q752,b752,e752,c,2,36;37;182;181,1514563318578,272,464
698,q753,b753,e753,a,2,28;29;183;182,-1,185,291
699,q754,b754,e754,a,2,28;29;183;184,1514563323127,448,683
700,q755,b755,e755,a,2,44;45;182;181,1514563325194,229,379
701,q756,b756,e756,a,2,24;50;183;182,1514563327501,164,290
702,q757,b757,e757,c,2,24;40;182;181,1514563329742,378,745
703,q758,b758,e758,c,2,30;34;42;182;183,-1,473,1073
704,q759,b759,e759,c,2,30;34;42;181;182,1514563334306,416,669
705,q760,b760,e760,b,2,23;24;33;181;182,-1,229,325
706,q762,b762,e762,b,2,30;44;45;183;182,1514563339156,407,599
707,q763,b763,e763,c,2,30;34;35;183;184,1514563341383,935,1683
708,q764,b764,e764,b,2,23;24;25;183;181,-1,564,933
709,q766,b766,e766,a,2,24;41;185;183,-1,180,219
710,q767,b767,e767,c,2,24;48;181;183,-1,665,1270
711,q768,b768,e768,a,2,31;32;184;185,1564126193296,135,217
712,q769,b769,e769,b,2,23;24;25;183;185,-1,359,530
713,q770,b770,e770,c,2,179;31;32;181;185,-1,275,370
714,q771,b771,e771,c,2,24;40;181;185,-1,153,215
715,q772,b772,e772,c,2,179;38;39;181;185,-1,223,308
716,q773,b773,e773,a,2,24;50;183;185,-1,343,626
717,q774,b774,e774,a,2,38;39;185;181,-1,639,1330
718,q775,b775,e775,b,2,34;35;181;183,-1,175,269
719,q776,b776,e776,b,2,23;24;33;185;181,1564126211652,372,601
720,q777,b777,e777,a,2,24;40;185;181,1564126213843,198,305
721,q778,b778,e778,a,2,44;45;183;181,-1,212,250
722,q780,b780,e780,b,2,28;32;185;183,1564126218010,194,266
723,q781,b781,e781,a,2,44;45;185;183,-1,221,275
724,q782,b782,e782,c,2,24;43;185;183,1564126222498,200,302
725,q783,b783,e783,a,2,179;24;26;181;185,1564126225641,185,207
726,q784,b784,e784,b,2,24;25;184;181,1564126227938,341,791
727,q785,b785,e785,c,2,24;26;185;184,1564126230152,189,264
728,q786,b786,e786,b,2,24;33;181;185,1564126232063,133,186
729,q787,b787,e787,a,2,30;38;39;184;183,1564126234331,471,752
730,q788,b788,e788,c,2,31;42;183;181,-1,522,967
731,q789,b789,e789,c,2,179;31;32;185;183,1564126238692,199,253
732,q790,b790,e790,b,2,27;24;40;185;183,1564126240722,279,380
733,q791,b791,e791,c,2,28;29;181;185,-1,244,389
734,q792,b792,e792,c,2,28;35;184;183,1564126247198,329,548
735,q793,b793,e793,a,2,23;24;25;181;184,-1,211,236
736,q794,b794,e794,c,2,179;44;45;185;183,1514563503127,232,337
737,q795,b795,e795,c,2,24;50;184;181,-1,194,266
738,q796,b796,e796,a,2,28;29;184;181,1514563511052,563,943
739,q797,b797,e797,b,2,31;32;181;185,-1,311,438
740,q798,b798,e798,a,2,24;43;184;181,-1,166,201
741,q799,b799,e799,b,2,24;33;183;185,-1,379,544
742,q801,b801,e801,a,2,24;26;183;184,1514563519774,155,198
743,q802,b802,e802,b,2,24;43;184;181,1514563522342,220,273
744,q803,b803,e803,c,2,179;46;47;181;185,1514563524652,578,832
745,q805,b805,e805,b,2,179;34;35;183;184,1514563526960,219,263
746,q806,b806,e806,a,2,30;38;39;184;181,1514563529177,281,333
747,q807,b807,e807,b,2,24;26;185;184,1514563531586,148,181
748,q808,b808,e808,a,2,28;32;181;184,1514563533890,199,341
749,q809,b809,e809,c,2,24;50;184;181,1514563536866,210,344
750,q810,b810,e810,a,2,44;45;181;184,-1,472,707
751,q811,b811,e811,b,2,179;31;32;183;185,-1,198,261
752,q812,b812,e812,a,2,24;43;181;184,1514563544456,195,260
753,q813,b813,e813,b,2,31;32;181;184,-1,152,204
754,q814,b814,e814,c,2,24;40;185;183,1514563549130,202,364
755,q815,b815,e815,a,2,179;38;39;184;181,1514563552800,267,321
756,q816,b816,e816,b,2,24;40;184;181,1514563555483,282,457
757,q818,b818,e818,a,2,46;47;181;184,1514563557783,539,744
758,q819,b819,e819,a,2,179;36;37;185;183,-1,279,408
759,q820,b820,e820,a,2,30;34;42;181;184,1514563562489,244,416
760,q822,b822,e822,b,2,28;29;183;181,-1,298,558
761,q823,b823,e823,b,2,24;40;183;181,1572413034545,168,247
762,q824,b824,e824,b,2,24;50;182;184,1572413036677,252,464
763,q825,b825,e825,b,2,46;47;182;183,1572413038376,1034,1794
764,q826,b826,e826,c,2,30;31;32;184;182,1572413040084,251,447
765,q827,b827,e827,a,2,38;39;184;182,1572413041736,230,324
766,q828,b828,e828,c,2,30;31;32;183;182,-1,160,246
767,q829,b829,e829,c,2,24;48;184;181,1572413045394,294,464
768,q830,b830,e830,b,2,27;28;45;184;182,1572413047239,382,983
769,q831,b831,e831,c,2,24;43;182;181,1572413049444,163,247
770,q832,b832,e832,a,2,30;31;32;181;184,1572413051532,577,772
771,q833,b833,e833,c,2,24;41;184;183,1572413053276,278,381
772,q834,b834,e834,a,2,24;33;184;181,1572413055100,160,188
773,q835,b835,e835,c,2,36;37;181;183,1572413056854,729,1669
774,q836,b836,e836,b,2,24;50;184;181,1572413058575,241,345
775,q837,b837,e837,c,2,30;34;42;181;183,1572413060683,196,275
776,q838,b838,e838,c,2,179;34;35;183;184,1572413062396,220,285
777,q839,b839,e839,c,2,24;40;181;183,-1,54,81
778,q840,b840,e840,b,2,34;35;182;184,1572413065896,196,283
779,q842,b842,e842,a,2,34;42;183;182,1572413067560,224,522
780,q843,b843,e843,a,2,24;26;182;181,1572413069216,117,130
781,q845,b845,e845,a,2,34;42;182;183,1572413070889,197,218
782,q846,b846,e846,b,2,31;32;182;181,1572413072682,379,837
783,q847,b847,e847,a,2,24;33;184;182,1572413074471,227,367
784,q848,b848,e848,b,2,24;48;183;181,1572412838052,264,407
785,q849,b849,e849,b,2,24;40;185;183,1572412840538,144,207
786,q850,b850,e850,b,2,24;26;185;183,1572412843167,198,269
787,q852,b852,e852,b,2,24;40;184;185,-1,180,321
788,q853,b853,e853,b,2,31;32;183;185,1572412848725,199,271
789,q854,b854,e854,b,2,23;24;25;181;185,1572412850911,725,1855
790,q855,b855,e855,a,2,34;35;181;185,1572412852533,321,619
791,q856,b856,e856,a,2,30;28;29;181;185,-1,771,1481
792,q857,b857,e857,a,2,179;31;32;183;185,1572412855963,135,175
793,q858,b858,e858,b,2,24;50;185;181,1572412857569,222,304
794,q861,b861,e861,b,2,24;41;185;181,1572412859294,210,271
795,q862,b862,e862,c,2,23;24;25;183;181,1572412863595,204,279
796,q863,b863,e863,a,2,31;32;183;185,1572412866070,182,324
797,q864,b864,e864,b,2,31;32;185;183,1572412867719,142,186
798,q866,b866,e866,c,2,44;45;185;183,1572412869521,165,293
799,q867,b867,e867,a,2,179;34;35;185;183,1572412871372,276,460
800,q868,b868,e868,a,2,24;41;181;185,1572412873044,224,244
801,q869,b869,e869,b,2,44;45;184;181,1572412874634,268,457
802,q870,b870,e870,b,2,30;179;31;32;185;184,1572412876732,207,248
803,q871,b871,e871,b,2,30;34;42;181;185,-1,316,425
804,q873,b873,e873,a,2,36;37;183;181,-1,291,486
805,q874,b874,e874,c,2,30;36;37;185;183,1572412881594,212,428
806,q875,b875,e875,a,2,34;35;185;183,1572412883286,218,367
807,q876,b876,e876,b,2,179;44;45;181;185,1572412884876,224,299
808,q877,b877,e877,c,2,179;28;29;184;183,1572412886475,420,891
